word,label_id
TEMPTED,2816
TEMPTING,2817
TEN,2818
TENNIS,2819
TENSION,2820
TERRACE,2821
TERRIBLE,2822
TERROR,2823
TESTAMENT,2824
TESTICLES,2825
TESTING,2826
TEXT-MESSAGE,2827
THAILAND,2828
THAN,2829
THANK YOU,2830
THANKS,2831
THAT'S ALL,2832
THAT'S RIGHT,2833
THEATRICAL,2834
THEIR,2835
THEN,2836
THEORY,2837
THERAPY,2838
THEREFORE (SYMBOL),2839
THERMOMETER,2840
THETA,2841
THEY,2842
THIEF,2843
THING,2844
THINK,2845
THINKING (REFLECTION),2846
THIRD,2847
THIRD (EVERY THIRD),2848
THIRD (FRACTION),2849
THIRD (LIST),2850
THIRTEEN,2851
THONGS,2852
THOROUGHFARE,2853
THOU,2854
THOUSAND,2855
THRASH,2856
THREATENING,2857
THREE,2858
THREE MORE,2859
THRICE,2860
THRILL,2861
THROB,2862
THROTTLE,2863
THROW,2864
THROW (UPWARDS),2865
THROW OUT,2866
THUMB,2867
THUMB TACKS,2868
THUNDER,2869
THURSDAY,2870
THY,2871
TICK,2872
TICKET,2873
TIE (NECKTIE),2874
TIER,2875
TIGHTNESS,2876
TIGHTS,2877
TILT,2878
TIME,2879
TIME (BETWEEN TWO CLOCK TIMES),2880
TIME FLIES,2881
TIME OUT,2882
TIME-FRAME,2883
TIMETABLE,2884
TIMIDITY,2885
TINNITUS,2886
TIP (END POINT),2887
TIPSY,2888
TIPTOE,2889
TIRED,2890
TISSUE,2891
TITLE,2892
TO,2893
TOAST,2894
TOASTER,2895
TOES,2896
TOKYO,2897
TOM-TOM DRUM,2898
TOMATO,2899
TOMORROW,2900
TONGUE,2901
TONSILS,2902
TOO LATE,2903
TOO MANY,2904
TOOTH,2905
TOOTHACHE,2906
TOOTHBRUSH,2907
TOOTHPASTE,2908
TOPLESS,2909
TOPPLE OVER,2910
TORCH,2911
TORTOISE,2912
TOSS AND TURN,2913
TOTAL,2914
TOUCH,2915
TOUCH FINISH (BEEN-THERE-DONE-THAT),2916
TOUCH UP,2917
TOW BAR,2918
TOWARD,2919
TOWEL,2920
TOWER,2921
TOWN,2922
TOY,2923
TRACING,2924
TRACK,2925
TRADE,2926
TRADE IN,2927
TRAFFIC JAM,2928
TRAFFIC LIGHTS,2929
TRAILER,2930
TRAIN,2931
TRAIN (ELECTRIC),2932
TRAIN (TRAVEL BY),2933
TRAINEE,2934
TRAM,2935
TRANSCRIBE,2936
TRANSFER,2937
TRANSGENDER,2938
TRANSIENT,2939
TRANSLATION,2940
TRANSPARENT,2941
TRAPDOOR,2942
TRAVEL TO,2943
TRAVELLING,2944
TRAVERSE ENGINE,2945
TREASURER,2946
TRIANGLE,2947
TRIBULATION,2948
TRICK,2949
TRIGONOMETRY,2950
TRINITY,2951
TRINOMIAL,2952
TRIP (FALL),2953
TRIP (JOURNEY),2954
TRIPE,2955
TRIPLE,2956
TRIPLES,2957
TROMBONE,2958
TROPHY,2959
TROT,2960
TROUBLE,2961
TROUBLE-FREE,2962
TROUSERS,2963
TRUMPET,2964
TRUNK (CONTAINER),2965
TRUST,2966
TRUTHFULLY,2967
TTY,2968
TUBE,2969
TUCK,2970
TUESDAY,2971
TUNIC,2972
TUNNEL-VISION,2973
TURKEY (ANIMAL),2974
TURN DOWN (DECREASE),2975
TURN LEFT,2976
TURN ON (START),2977
TURN OVER,2978
TURN RIGHT,2979
TUSKS,2980
TUTU,2981
TWICE,2982
TWIDDLE THUMBS,2983
TWINS,2984
TWIST,2985
TWITTER,2986
TWO,2987
TWO MORE,2988
TWO-UP,2989
TYPE UP,2990
TYPEWRITER,2991
TYRE,2992
U,2993
UFO,2994
UGLINESS,2995
ULTRASOUND SCAN,2996
UMBRELLA,2997
UNBUCKLE,2998
UNCLE,2999
UNDERPANTS,3000
UNDERSIDE,3001
UNDERWEAR,3002
UNDETECTABLE,3003
UNEMPLOYMENT,3004
UNFOLD,3005
UNHAPPINESS,3006
UNIFORM,3007
UNIFORMITY,3008
UNIQUE,3009
UNIT,3010
UNTIL,3011
UNUSUAL,3012
UNZIP,3013
UPBRINGING,3014
UPHOLSTERY,3015
UPSET,3016
UPSTAIRS,3017
UPWARD,3018
URINATE,3019
USE,3020
USED TO,3021
USELESS,3022
USHER'S SYNDROME,3023
UTERUS,3024
V,3025
V-NECK,3026
V8 ENGINE,3027
VAGINA,3028
VALLEY,3029
VALUE (MATHEMATICS),3030
VAMPIRE,3031
VAN,3032
VANISH (INTO DISTANCE),3033
VAPOUR,3034
VARIATION,3035
VASE,3036
VEGEMITE,3037
VEGETABLES,3038
VEGETARIAN,3039
VEIL,3040
VELOCITY,3041
VENDING MACHINE,3042
VENETIAN BLIND,3043
VENGEANCE,3044
VERSE,3045
VERTICAL,3046
VERTICAL BLINDS,3047
VIBRATION,3048
VIDEO,3049
VIDEO CALL,3050
VIDEO CAMERA,3051
VIDEO CONFERENCE,3052
VIETNAM,3053
VIEW,3054
VIRGIN,3055
VISITOR,3056
VISUAL DISPLAY UNIT (VDU),3057
VOICE,3058
VOICELESS,3059
VOLLEYBALL,3060
VOLUME,3061
VOLUME (SOUND),3062
VOLUNTEER,3063
VOTE,3064
W,3065
WAARDENBURG-SYNDROME,3066
WAFFLE-IRON,3067
WAIST,3068
WAIT,3069
WAIT (LONG TIME),3070
WAITER,3071
WAKEFULNESS,3072
WALES,3073
WALL,3074
WALLET,3075
WAND,3076
WANDERINGS,3077
WANT (NOT WANT),3078
WAR,3079
WARATAH,3080
WARDROBE,3081
WARNING,3082
WASH,3083
WASH FACE,3084
WASHING,3085
WASHING MACHINE,3086
WASHING UP,3087
WASTE,3088
WATCH-THE-TIME,3089
WATER (HOSE),3090
WATER-POLO,3091
WATER-SKI,3092
WAVE (WATER),3093
WE,3094
WEAKLING,3095
WEAR,3096
WEATHER,3097
WEAVE,3098
WEDDING,3099
WEEK,3100
WEEK (LAST WEEK),3101
WEEK (THIS WEEK),3102
WEEK (WEEK AFTER),3103
WEEKEND,3104
WEIGH,3105
WEIRD,3106
WELCOME,3107
WELDER,3108
WELL (HEALTHY),3109
WELL (PALM UP),3110
WELL-BEING,3111
WELL-KNOWN (FAMOUS),3112
WEST,3113
WET THE BED,3114
WETNESS,3115
WFD,3116
WHALE,3117
WHARF,3118
WHAT,3119
WHATEVER,3120
WHEEL,3121
WHEEL ALIGNMENT,3122
WHEELBARROW,3123
WHEN,3124
WHEREABOUTS,3125
WHETHER,3126
WHIP (HIT),3127
WHISKY,3128
WHISPER,3129
WHISTLE,3130
WHO,3131
WHY,3132
WHY-NOT,3133
WICKEDNESS,3134
WICKET,3135
WICKET-KEEPER,3136
WIDE BALL (CRICKET),3137
WIDEN,3138
WIG,3139
WILD,3140
WILFULNESS,3141
WILL,3142
WIND (AIR),3143
WIND INSTRUMENT,3144
WIND UP,3145
WIND UP (WATCH),3146
WINDOWPANE,3147
WINDSCREEN WASHERS,3148
WINDSCREEN WIPERS,3149
WINE,3150
WINGS,3151
WINNER,3152
WINTERTIME,3153
WIPING,3154
WIRE (TELEGRAM),3155
WISDOM,3156
WISH,3157
WITCH,3158
WITCH'S HAT,3159
WITH,3160
WITHDRAWAL,3161
WITHOUT,3162
WOLF,3163
WOMB,3164
WOMBAT,3165
WON'T,3166
WOOL,3167
WORDS,3168
WORK,3169
WORK OUT,3170
WORKSHOP,3171
WORLD,3172
WORM,3173
WORRY,3174
WORSE,3175
WORSEN,3176
WORSHIP,3177
WORTH,3178
WRESTLING,3179
WRIST,3180
WRISTWATCH,3181
WRITE,3182
WRITING,3183
WRONG,3184
X,3185
"X (VALUE OF ""X"")",3186
XYLOPHONE,3187
Y,3188
YACHT,3189
YAWN,3190
YEAR,3191
YEAR (LAST YEAR),3192
YEAR (NEXT YEAR),3193
YEAR (ONE YEAR),3194
YEAR ROUND,3195
YEARS,3196
YET (NOT YET),3197
YOU,3198
YOU (PLURAL),3199
YOU KNOW,3200
YOUNGSTER,3201
YOUR,3202
YOUR (NOT YOUR),3203
YOUR (PLURAL),3204
YOURSELF,3205
YOURSELVES,3206
YUMMY,3207
Z,3208
ZEBRA,3209
ZION,3210
ZIP,3211
ZIPPER,3212
ZOO,3213
ZOOM,3214
